# Transmission tube source spectra, Geant4 physics model G4EmStandardPhysics-option4.
# Tungsten target on a 250 um diamond substrate; simulated for the XCal paper (Optics Express 2025).
# apex_angle_deg: anode apex angle; voltage_kV: tube voltage; target_thickness_um: tungsten thickness;
# energy_keV: bin center; photons: relative photon count per 0.1 keV bin (absolute scale not used).
apex_angle_deg,voltage_kV,target_thickness_um,energy_keV,photons
1.7,150,1,86.7,2748909.412
1.7,150,1,86.8,3779750.442
1.7,150,1,86.9,3092523.089
1.7,150,1,87,1718068.383
1.7,150,1,87.1,2405295.736
1.7,150,1,87.2,2061682.059
1.7,150,1,87.3,2748909.412
1.7,150,1,87.4,2061682.059
1.7,150,1,87.5,2061682.059
1.7,150,1,87.6,1718068.383
1.7,150,1,87.7,1718068.383
1.7,150,1,87.8,2061682.059
1.7,150,1,87.9,2061682.059
1.7,150,1,88,1030841.03
1.7,150,1,88.1,2405295.736
1.7,150,1,88.2,2405295.736
1.7,150,1,88.3,1718068.383
1.7,150,1,88.4,1030841.03
1.7,150,1,88.5,1374454.706
1.7,150,1,88.6,1718068.383
1.7,150,1,88.7,1374454.706
1.7,150,1,88.8,2748909.412
1.7,150,1,88.9,2061682.059
1.7,150,1,89,3436136.765
1.7,150,1,89.1,2405295.736
1.7,150,1,89.2,3092523.089
1.7,150,1,89.3,3092523.089
1.7,150,1,89.4,687227.353
1.7,150,1,89.5,1030841.03
1.7,150,1,89.6,2748909.412
1.7,150,1,89.7,1374454.706
1.7,150,1,89.8,1374454.706
1.7,150,1,89.9,1030841.03
1.7,150,1,90,1030841.03
1.7,150,1,90.1,2405295.736
1.7,150,1,90.2,2405295.736
1.7,150,1,90.3,3779750.442
1.7,150,1,90.4,3092523.089
1.7,150,1,90.5,2748909.412
1.7,150,1,90.6,1374454.706
1.7,150,1,90.7,1030841.03
1.7,150,1,90.8,2405295.736
1.7,150,1,90.9,1718068.383
1.7,150,1,91,2405295.736
1.7,150,1,91.1,2405295.736
1.7,150,1,91.2,1718068.383
1.7,150,1,91.3,687227.353
1.7,150,1,91.4,1030841.03
1.7,150,1,91.5,2405295.736
1.7,150,1,91.6,1718068.383
1.7,150,1,91.7,343613.6765
1.7,150,1,91.8,2748909.412
1.7,150,1,91.9,1374454.706
1.7,150,1,92,4466977.795
1.7,150,1,92.1,1374454.706
1.7,150,1,92.2,2748909.412
1.7,150,1,92.3,1030841.03
1.7,150,1,92.4,3779750.442
1.7,150,1,92.5,2405295.736
1.7,150,1,92.6,1374454.706
1.7,150,1,92.7,1030841.03
1.7,150,1,92.8,1374454.706
1.7,150,1,92.9,2748909.412
1.7,150,1,93,1718068.383
1.7,150,1,93.1,2405295.736
1.7,150,1,93.2,1718068.383
1.7,150,1,93.3,1374454.706
1.7,150,1,93.4,2061682.059
1.7,150,1,93.5,1718068.383
1.7,150,1,93.6,2061682.059
1.7,150,1,93.7,2405295.736
1.7,150,1,93.8,1030841.03
1.7,150,1,93.9,2061682.059
1.7,150,1,94,1030841.03
1.7,150,1,94.1,2061682.059
1.7,150,1,94.2,3092523.089
1.7,150,1,94.3,4466977.795
1.7,150,1,94.4,2061682.059
1.7,150,1,94.5,2405295.736
1.7,150,1,94.6,3092523.089
1.7,150,1,94.7,1718068.383
1.7,150,1,94.8,1718068.383
1.7,150,1,94.9,3092523.089
1.7,150,1,95,3436136.765
1.7,150,1,95.1,2061682.059
1.7,150,1,95.2,1718068.383
1.7,150,1,95.3,3436136.765
1.7,150,1,95.4,2748909.412
1.7,150,1,95.5,2061682.059
1.7,150,1,95.6,1718068.383
1.7,150,1,95.7,3436136.765
1.7,150,1,95.8,1374454.706
1.7,150,1,95.9,1030841.03
1.7,150,1,96,3092523.089
1.7,150,1,96.1,1030841.03
1.7,150,1,96.2,1718068.383
1.7,150,1,96.3,2405295.736
1.7,150,1,96.4,2748909.412
1.7,150,1,96.5,1718068.383
1.7,150,1,96.6,1374454.706
1.7,150,1,96.7,3436136.765
1.7,150,1,96.8,4123364.118
1.7,150,1,96.9,687227.353
1.7,150,1,97,1030841.03
1.7,150,1,97.1,1030841.03
1.7,150,1,97.2,1374454.706
1.7,150,1,97.3,687227.353
1.7,150,1,97.4,1374454.706
1.7,150,1,97.5,1718068.383
1.7,150,1,97.6,1030841.03
1.7,150,1,97.7,1374454.706
1.7,150,1,97.8,3092523.089
1.7,150,1,97.9,1030841.03
1.7,150,1,98,1030841.03
1.7,150,1,98.1,2405295.736
1.7,150,1,98.2,3092523.089
1.7,150,1,98.3,343613.6765
1.7,150,1,98.4,2061682.059
1.7,150,1,98.5,1374454.706
1.7,150,1,98.6,2061682.059
1.7,150,1,98.7,2748909.412
1.7,150,1,98.8,1718068.383
1.7,150,1,98.9,4466977.795
1.7,150,1,99,687227.353
1.7,150,1,99.1,1030841.03
1.7,150,1,99.2,2405295.736
1.7,150,1,99.3,2061682.059
1.7,150,1,99.4,1374454.706
1.7,150,1,99.5,1718068.383
1.7,150,1,99.6,343613.6765
1.7,150,1,99.7,2061682.059
1.7,150,1,99.8,2405295.736
1.7,150,1,99.9,2061682.059
1.7,150,1,100,687227.353
1.7,150,1,100.1,2061682.059
1.7,150,1,100.2,1374454.706
1.7,150,1,100.3,2405295.736
1.7,150,1,100.4,2061682.059
1.7,150,1,100.5,2748909.412
1.7,150,1,100.6,3436136.765
1.7,150,1,100.7,2061682.059
1.7,150,1,100.8,2405295.736
1.7,150,1,100.9,1374454.706
1.7,150,1,101,2748909.412
1.7,150,1,101.1,1374454.706
1.7,150,1,101.2,687227.353
1.7,150,1,101.3,1718068.383
1.7,150,1,101.4,1030841.03
1.7,150,1,101.5,2405295.736
1.7,150,1,101.6,2748909.412
1.7,150,1,101.7,2405295.736
1.7,150,1,101.8,3092523.089
1.7,150,1,101.9,1374454.706
1.7,150,1,102,2061682.059
1.7,150,1,102.1,1718068.383
1.7,150,1,102.2,1030841.03
1.7,150,1,102.3,2061682.059
1.7,150,1,102.4,2061682.059
1.7,150,1,102.5,1374454.706
1.7,150,1,102.6,1374454.706
1.7,150,1,102.7,1718068.383
1.7,150,1,102.8,1374454.706
1.7,150,1,102.9,1718068.383
1.7,150,1,103,1374454.706
1.7,150,1,103.1,2061682.059
1.7,150,1,103.2,687227.353
1.7,150,1,103.3,2061682.059
1.7,150,1,103.4,2061682.059
1.7,150,1,103.5,1718068.383
1.7,150,1,103.6,1718068.383
1.7,150,1,103.7,2061682.059
1.7,150,1,103.8,687227.353
1.7,150,1,103.9,1374454.706
1.7,150,1,104,1374454.706
1.7,150,1,104.1,1374454.706
1.7,150,1,104.2,2405295.736
1.7,150,1,104.3,1374454.706
1.7,150,1,104.4,1718068.383
1.7,150,1,104.5,1030841.03
1.7,150,1,104.6,2061682.059
1.7,150,1,104.7,2061682.059
1.7,150,1,104.8,3092523.089
1.7,150,1,104.9,2061682.059
1.7,150,1,105,1718068.383
1.7,150,1,105.1,2405295.736
1.7,150,1,105.2,4123364.118
1.7,150,1,105.3,4123364.118
1.7,150,1,105.4,1374454.706
1.7,150,1,105.5,2061682.059
1.7,150,1,105.6,1374454.706
1.7,150,1,105.7,687227.353
1.7,150,1,105.8,3436136.765
1.7,150,1,105.9,2061682.059
1.7,150,1,106,1030841.03
1.7,150,1,106.1,687227.353
1.7,150,1,106.2,1374454.706
1.7,150,1,106.3,1030841.03
1.7,150,1,106.4,687227.353
1.7,150,1,106.5,343613.6765
1.7,150,1,106.6,2061682.059
1.7,150,1,106.7,1718068.383
1.7,150,1,106.8,687227.353
1.7,150,1,106.9,1374454.706
1.7,150,1,107,1718068.383
1.7,150,1,107.1,1718068.383
1.7,150,1,107.2,1718068.383
1.7,150,1,107.3,1030841.03
1.7,150,1,107.4,1374454.706
1.7,150,1,107.5,2405295.736
1.7,150,1,107.6,1718068.383
1.7,150,1,107.7,1718068.383
1.7,150,1,107.8,687227.353
1.7,150,1,107.9,1374454.706
1.7,150,1,108,1718068.383
1.7,150,1,108.1,1718068.383
1.7,150,1,108.2,2061682.059
1.7,150,1,108.3,1030841.03
1.7,150,1,108.4,1374454.706
1.7,150,1,108.5,1374454.706
1.7,150,1,108.6,687227.353
1.7,150,1,108.7,687227.353
1.7,150,1,108.8,1030841.03
1.7,150,1,108.9,1374454.706
1.7,150,1,109,687227.353
1.7,150,1,109.1,1718068.383
1.7,150,1,109.2,1718068.383
1.7,150,1,109.3,2405295.736
1.7,150,1,109.4,1718068.383
1.7,150,1,109.5,1718068.383
1.7,150,1,109.6,2061682.059
1.7,150,1,109.7,1374454.706
1.7,150,1,109.8,2748909.412
1.7,150,1,109.9,1030841.03
1.7,150,1,110.1,687227.353
1.7,150,1,110.2,687227.353
1.7,150,1,110.3,2061682.059
1.7,150,1,110.4,1718068.383
1.7,150,1,110.5,1030841.03
1.7,150,1,110.6,2748909.412
1.7,150,1,110.7,687227.353
1.7,150,1,110.8,1718068.383
1.7,150,1,110.9,343613.6765
1.7,150,1,111,1718068.383
1.7,150,1,111.1,343613.6765
1.7,150,1,111.2,2061682.059
1.7,150,1,111.3,687227.353
1.7,150,1,111.4,2748909.412
1.7,150,1,111.5,1374454.706
1.7,150,1,111.6,343613.6765
1.7,150,1,111.7,2748909.412
1.7,150,1,111.8,1718068.383
1.7,150,1,111.9,1718068.383
1.7,150,1,112,2061682.059
1.7,150,1,112.1,1030841.03
1.7,150,1,112.2,1718068.383
1.7,150,1,112.3,1718068.383
1.7,150,1,112.4,1718068.383
1.7,150,1,112.5,1718068.383
1.7,150,1,112.6,1030841.03
1.7,150,1,112.7,1030841.03
1.7,150,1,112.8,1718068.383
1.7,150,1,112.9,1718068.383
1.7,150,1,113,1030841.03
1.7,150,1,113.1,2405295.736
1.7,150,1,113.2,2061682.059
1.7,150,1,113.3,1718068.383
1.7,150,1,113.4,687227.353
1.7,150,1,113.5,1030841.03
1.7,150,1,113.6,2061682.059
1.7,150,1,113.7,687227.353
1.7,150,1,113.8,2061682.059
1.7,150,1,113.9,1030841.03
1.7,150,1,114,3092523.089
1.7,150,1,114.1,2405295.736
1.7,150,1,114.2,343613.6765
1.7,150,1,114.3,1374454.706
1.7,150,1,114.4,1718068.383
1.7,150,1,114.5,1374454.706
1.7,150,1,114.6,1374454.706
1.7,150,1,114.7,687227.353
1.7,150,1,114.8,1030841.03
1.7,150,1,114.9,1718068.383
1.7,150,1,115,687227.353
1.7,150,1,115.1,1374454.706
1.7,150,1,115.2,2405295.736
1.7,150,1,115.3,1718068.383
1.7,150,1,115.4,687227.353
1.7,150,1,115.5,1030841.03
1.7,150,1,115.6,1718068.383
1.7,150,1,115.7,1374454.706
1.7,150,1,115.8,343613.6765
1.7,150,1,115.9,687227.353
1.7,150,1,116.1,687227.353
1.7,150,1,116.2,343613.6765
1.7,150,1,116.3,1718068.383
1.7,150,1,116.4,1030841.03
1.7,150,1,116.5,687227.353
1.7,150,1,116.6,2748909.412
1.7,150,1,116.7,687227.353
1.7,150,1,116.8,1030841.03
1.7,150,1,116.9,1374454.706
1.7,150,1,117,343613.6765
1.7,150,1,117.1,2061682.059
1.7,150,1,117.2,687227.353
1.7,150,1,117.3,687227.353
1.7,150,1,117.4,1030841.03
1.7,150,1,117.5,687227.353
1.7,150,1,117.6,1030841.03
1.7,150,1,117.7,1374454.706
1.7,150,1,117.8,1718068.383
1.7,150,1,117.9,2405295.736
1.7,150,1,118,343613.6765
1.7,150,1,118.1,1718068.383
1.7,150,1,118.2,1374454.706
1.7,150,1,118.3,2061682.059
1.7,150,1,118.4,2061682.059
1.7,150,1,118.5,1030841.03
1.7,150,1,118.6,687227.353
1.7,150,1,118.7,1030841.03
1.7,150,1,118.8,2061682.059
1.7,150,1,118.9,1030841.03
1.7,150,1,119,1374454.706
1.7,150,1,119.1,687227.353
1.7,150,1,119.2,687227.353
1.7,150,1,119.3,2748909.412
1.7,150,1,119.4,1374454.706
1.7,150,1,119.5,343613.6765
1.7,150,1,119.6,2748909.412
1.7,150,1,119.7,1374454.706
1.7,150,1,119.8,687227.353
1.7,150,1,119.9,1374454.706
1.7,150,1,120,2061682.059
1.7,150,1,120.1,687227.353
1.7,150,1,120.2,1374454.706
1.7,150,1,120.3,343613.6765
1.7,150,1,120.4,343613.6765
1.7,150,1,120.5,687227.353
1.7,150,1,120.6,687227.353
1.7,150,1,120.7,1718068.383
1.7,150,1,120.8,1718068.383
1.7,150,1,120.9,2748909.412
1.7,150,1,121,1030841.03
1.7,150,1,121.1,2061682.059
1.7,150,1,121.2,2061682.059
1.7,150,1,121.4,1030841.03
1.7,150,1,121.5,687227.353
1.7,150,1,121.6,2061682.059
1.7,150,1,121.7,687227.353
1.7,150,1,121.8,1374454.706
1.7,150,1,121.9,1374454.706
1.7,150,1,122,1374454.706
1.7,150,1,122.1,1718068.383
1.7,150,1,122.2,343613.6765
1.7,150,1,122.3,687227.353
1.7,150,1,122.4,687227.353
1.7,150,1,122.5,687227.353
1.7,150,1,122.7,1030841.03
1.7,150,1,122.8,1374454.706
1.7,150,1,122.9,1718068.383
1.7,150,1,123,1374454.706
1.7,150,1,123.1,1718068.383
1.7,150,1,123.2,687227.353
1.7,150,1,123.3,1374454.706
1.7,150,1,123.4,1030841.03
1.7,150,1,123.5,1030841.03
1.7,150,1,123.6,343613.6765
1.7,150,1,123.8,687227.353
1.7,150,1,123.9,343613.6765
1.7,150,1,124,1718068.383
1.7,150,1,124.1,2405295.736
1.7,150,1,124.2,687227.353
1.7,150,1,124.3,2748909.412
1.7,150,1,124.4,1718068.383
1.7,150,1,124.5,2061682.059
1.7,150,1,124.6,2061682.059
1.7,150,1,124.7,2405295.736
1.7,150,1,124.9,2405295.736
1.7,150,1,125,1030841.03
1.7,150,1,125.1,3436136.765
1.7,150,1,125.2,687227.353
1.7,150,1,125.3,343613.6765
1.7,150,1,125.4,1374454.706
1.7,150,1,125.5,1030841.03
1.7,150,1,125.6,343613.6765
1.7,150,1,125.7,1030841.03
1.7,150,1,125.8,1030841.03
1.7,150,1,125.9,1030841.03
1.7,150,1,126,343613.6765
1.7,150,1,126.1,2748909.412
1.7,150,1,126.2,687227.353
1.7,150,1,126.3,1374454.706
1.7,150,1,126.4,1374454.706
1.7,150,1,126.5,1030841.03
1.7,150,1,126.6,687227.353
1.7,150,1,126.7,1374454.706
1.7,150,1,126.8,687227.353
1.7,150,1,126.9,1030841.03
1.7,150,1,127,1374454.706
1.7,150,1,127.1,687227.353
1.7,150,1,127.2,1030841.03
1.7,150,1,127.3,2061682.059
1.7,150,1,127.4,343613.6765
1.7,150,1,127.5,1374454.706
1.7,150,1,127.6,687227.353
1.7,150,1,127.7,1030841.03
1.7,150,1,127.8,687227.353
1.7,150,1,127.9,343613.6765
1.7,150,1,128,2748909.412
1.7,150,1,128.1,1374454.706
1.7,150,1,128.4,1030841.03
1.7,150,1,128.5,1374454.706
1.7,150,1,128.6,1030841.03
1.7,150,1,128.7,2061682.059
1.7,150,1,128.8,1718068.383
1.7,150,1,128.9,1030841.03
1.7,150,1,129,1030841.03
1.7,150,1,129.1,2061682.059
1.7,150,1,129.2,1030841.03
1.7,150,1,129.3,1374454.706
1.7,150,1,129.4,343613.6765
1.7,150,1,129.5,687227.353
1.7,150,1,129.6,343613.6765
1.7,150,1,129.7,1030841.03
1.7,150,1,129.8,1030841.03
1.7,150,1,130,1030841.03
1.7,150,1,130.1,343613.6765
1.7,150,1,130.2,687227.353
1.7,150,1,130.3,687227.353
1.7,150,1,130.4,2061682.059
1.7,150,1,130.5,343613.6765
1.7,150,1,130.6,1374454.706
1.7,150,1,130.7,2405295.736
1.7,150,1,130.8,687227.353
1.7,150,1,130.9,1030841.03
1.7,150,1,131,1030841.03
1.7,150,1,131.1,1374454.706
1.7,150,1,131.2,1718068.383
1.7,150,1,131.3,343613.6765
1.7,150,1,131.4,687227.353
1.7,150,1,131.5,1718068.383
1.7,150,1,131.6,1718068.383
1.7,150,1,131.7,343613.6765
1.7,150,1,131.8,687227.353
1.7,150,1,131.9,343613.6765
1.7,150,1,132,1374454.706
1.7,150,1,132.1,1718068.383
1.7,150,1,132.2,343613.6765
1.7,150,1,132.3,687227.353
1.7,150,1,132.4,687227.353
1.7,150,1,132.5,1374454.706
1.7,150,1,132.6,1030841.03
1.7,150,1,132.7,687227.353
1.7,150,1,132.8,687227.353
1.7,150,1,132.9,687227.353
1.7,150,1,133,2405295.736
1.7,150,1,133.1,1374454.706
1.7,150,1,133.2,1030841.03
1.7,150,1,133.3,687227.353
1.7,150,1,133.5,687227.353
1.7,150,1,133.7,687227.353
1.7,150,1,133.8,1718068.383
1.7,150,1,133.9,1718068.383
1.7,150,1,134,687227.353
1.7,150,1,134.1,1374454.706
1.7,150,1,134.2,1030841.03
1.7,150,1,134.3,1374454.706
1.7,150,1,134.4,687227.353
1.7,150,1,134.5,1030841.03
1.7,150,1,134.6,687227.353
1.7,150,1,134.7,1030841.03
1.7,150,1,134.9,1030841.03
1.7,150,1,135,2061682.059
1.7,150,1,135.1,687227.353
1.7,150,1,135.2,687227.353
1.7,150,1,135.3,687227.353
1.7,150,1,135.4,687227.353
1.7,150,1,135.5,1374454.706
1.7,150,1,135.6,1030841.03
1.7,150,1,135.7,687227.353
1.7,150,1,135.8,1374454.706
1.7,150,1,135.9,1030841.03
1.7,150,1,136,343613.6765
1.7,150,1,136.1,2061682.059
1.7,150,1,136.2,687227.353
1.7,150,1,136.3,1030841.03
1.7,150,1,136.4,687227.353
1.7,150,1,136.5,1030841.03
1.7,150,1,136.6,1030841.03
1.7,150,1,136.7,687227.353
1.7,150,1,136.9,687227.353
1.7,150,1,137,2748909.412
1.7,150,1,137.1,687227.353
1.7,150,1,137.2,1030841.03
1.7,150,1,137.3,2061682.059
1.7,150,1,137.4,2061682.059
1.7,150,1,137.5,1030841.03
1.7,150,1,137.7,1718068.383
1.7,150,1,137.8,687227.353
1.7,150,1,137.9,2061682.059
1.7,150,1,138,1030841.03
1.7,150,1,138.1,343613.6765
1.7,150,1,138.2,687227.353
1.7,150,1,138.3,1030841.03
1.7,150,1,138.4,1374454.706
1.7,150,1,138.5,1030841.03
1.7,150,1,138.6,1030841.03
1.7,150,1,138.7,343613.6765
1.7,150,1,138.8,687227.353
1.7,150,1,138.9,687227.353
1.7,150,1,139,343613.6765
1.7,150,1,139.1,1030841.03
1.7,150,1,139.2,687227.353
1.7,150,1,139.4,1374454.706
1.7,150,1,139.5,1374454.706
1.7,150,1,139.6,1030841.03
1.7,150,1,139.7,687227.353
1.7,150,1,139.8,1030841.03
1.7,150,1,139.9,687227.353
1.7,150,1,140,1374454.706
1.7,150,1,140.1,343613.6765
1.7,150,1,140.2,1374454.706
1.7,150,1,140.3,1030841.03
1.7,150,1,140.4,343613.6765
1.7,150,1,140.5,343613.6765
1.7,150,1,140.6,343613.6765
1.7,150,1,140.8,1374454.706
1.7,150,1,140.9,1374454.706
1.7,150,1,141,343613.6765
1.7,150,1,141.1,1718068.383
1.7,150,1,141.2,687227.353
1.7,150,1,141.3,687227.353
1.7,150,1,141.4,687227.353
1.7,150,1,141.5,687227.353
1.7,150,1,141.6,2405295.736
1.7,150,1,141.7,1374454.706
1.7,150,1,141.8,1030841.03
1.7,150,1,142.1,1374454.706
1.7,150,1,142.2,687227.353
1.7,150,1,142.3,1030841.03
1.7,150,1,142.5,343613.6765
1.7,150,1,142.6,687227.353
1.7,150,1,142.7,687227.353
1.7,150,1,142.9,687227.353
1.7,150,1,143,343613.6765
1.7,150,1,143.2,687227.353
1.7,150,1,143.3,687227.353
1.7,150,1,143.5,1030841.03
1.7,150,1,143.7,687227.353
1.7,150,1,143.8,343613.6765
1.7,150,1,143.9,1718068.383
1.7,150,1,144,687227.353
1.7,150,1,144.1,1718068.383
1.7,150,1,144.2,687227.353
1.7,150,1,144.3,687227.353
1.7,150,1,144.4,343613.6765
1.7,150,1,144.5,343613.6765
1.7,150,1,144.6,343613.6765
1.7,150,1,144.8,343613.6765
1.7,150,1,144.9,687227.353
1.7,150,1,145,2061682.059
1.7,150,1,145.1,1374454.706
1.7,150,1,145.2,687227.353
1.7,150,1,145.3,343613.6765
1.7,150,1,145.4,343613.6765
1.7,150,1,145.5,1030841.03
1.7,150,1,145.6,687227.353
1.7,150,1,145.7,343613.6765
1.7,150,1,145.8,1718068.383
1.7,150,1,145.9,1030841.03
1.7,150,1,146,343613.6765
1.7,150,1,146.2,1374454.706
1.7,150,1,146.3,687227.353
1.7,150,1,146.4,687227.353
1.7,150,1,146.5,343613.6765
1.7,150,1,146.6,687227.353
1.7,150,1,146.7,343613.6765
1.7,150,1,146.8,687227.353
1.7,150,1,146.9,343613.6765
1.7,150,1,147,1030841.03
1.7,150,1,147.1,687227.353
1.7,150,1,147.4,687227.353
1.7,150,1,147.5,343613.6765
1.7,150,1,147.6,1374454.706
1.7,150,1,147.7,343613.6765
1.7,150,1,147.8,687227.353
1.7,150,1,148,687227.353
1.7,150,1,148.1,687227.353
1.7,150,1,148.2,343613.6765
1.7,150,1,148.3,687227.353
1.7,150,1,148.5,343613.6765
1.7,150,1,148.6,1374454.706
1.7,150,1,148.7,1374454.706
1.7,150,1,148.8,343613.6765
1.7,150,1,149,1030841.03
1.7,150,1,149.2,343613.6765
1.7,150,1,149.3,343613.6765
1.7,150,1,149.5,687227.353
1.7,150,1,149.7,687227.353
1.7,150,1,150,343613.6765
1.7,40,3,3.5,237122.7669
1.7,40,3,4.1,237122.7669
1.7,40,3,4.2,237122.7669
1.7,40,3,4.3,237122.7669
1.7,40,3,4.4,474245.5338
1.7,40,3,4.5,237122.7669
1.7,40,3,4.6,474245.5338
1.7,40,3,4.7,474245.5338
1.7,40,3,4.8,474245.5338
1.7,40,3,4.9,237122.7669
1.7,40,3,5,474245.5338
1.7,40,3,5.1,2134104.902
1.7,40,3,5.2,1185613.835
1.7,40,3,5.3,3319718.737
1.7,40,3,5.4,3319718.737
1.7,40,3,5.5,3082595.97
1.7,40,3,5.6,2608350.436
1.7,40,3,5.7,5928069.173
1.7,40,3,5.8,5216700.872
1.7,40,3,5.9,2845473.203
1.7,40,3,6,5216700.872
1.7,40,3,6.1,5216700.872
1.7,40,3,6.2,8773542.376
1.7,40,3,6.3,7587928.541
1.7,40,3,6.4,8536419.609
1.7,40,3,6.5,5928069.173
1.7,40,3,6.6,9722033.443
1.7,40,3,6.7,9247787.91
1.7,40,3,6.8,10907647.28
1.7,40,3,6.9,9010665.143
1.7,40,3,7,11619015.58
1.7,40,3,7.1,10907647.28
1.7,40,3,7.2,11856138.35
1.7,40,3,7.3,11619015.58
1.7,40,3,7.4,27743363.73
1.7,40,3,7.5,12093261.11
1.7,40,3,7.6,12804629.41
1.7,40,3,7.7,15650102.62
1.7,40,3,7.8,12330383.88
1.7,40,3,7.9,19444066.89
1.7,40,3,8,13278874.95
1.7,40,3,8.1,17072839.22
1.7,40,3,8.2,15650102.62
1.7,40,3,8.3,63074656
1.7,40,3,8.4,380819163.7
1.7,40,3,8.5,14938734.32
1.7,40,3,8.6,15412979.85
1.7,40,3,8.7,21103926.26
1.7,40,3,8.8,24186522.22
1.7,40,3,8.9,21341049.02
1.7,40,3,9,21341049.02
1.7,40,3,9.1,17784207.52
1.7,40,3,9.2,23949399.46
1.7,40,3,9.3,20629680.72
1.7,40,3,9.4,17784207.52
1.7,40,3,9.5,32960064.6
1.7,40,3,9.6,30114591.4
1.7,40,3,9.7,228586347.3
1.7,40,3,9.8,40547993.14
1.7,40,3,9.9,34857046.74
1.7,40,3,10,112396191.5
1.7,40,3,10.1,23949399.46
1.7,40,3,10.2,21341049.02
1.7,40,3,10.3,9959156.21
1.7,40,3,10.4,12093261.11
1.7,40,3,10.5,8536419.609
1.7,40,3,10.6,9722033.443
1.7,40,3,10.7,9010665.143
1.7,40,3,10.8,12804629.41
1.7,40,3,10.9,10196278.98
1.7,40,3,11,14464488.78
1.7,40,3,11.1,14701611.55
1.7,40,3,11.2,13041752.18
1.7,40,3,11.3,40073747.61
1.7,40,3,11.4,11619015.58
1.7,40,3,11.5,13041752.18
1.7,40,3,11.6,8773542.376
1.7,40,3,11.7,13515997.71
1.7,40,3,11.8,7825051.308
1.7,40,3,11.9,9484910.676
1.7,40,3,12,10433401.74
1.7,40,3,12.1,10433401.74
1.7,40,3,12.2,8062174.075
1.7,40,3,12.3,5928069.173
1.7,40,3,12.4,6876560.24
1.7,40,3,12.5,12330383.88
1.7,40,3,12.6,11381892.81
1.7,40,3,12.7,11619015.58
1.7,40,3,12.8,11381892.81
1.7,40,3,12.9,8773542.376
1.7,40,3,13,11856138.35
1.7,40,3,13.1,9484910.676
1.7,40,3,13.2,9959156.21
1.7,40,3,13.3,8062174.075
1.7,40,3,13.4,11856138.35
1.7,40,3,13.5,11144770.04
1.7,40,3,13.6,9247787.91
1.7,40,3,13.7,8299296.842
1.7,40,3,13.8,11619015.58
1.7,40,3,13.9,8062174.075
1.7,40,3,14,12567506.65
1.7,40,3,14.1,9010665.143
1.7,40,3,14.2,9484910.676
1.7,40,3,14.3,7825051.308
1.7,40,3,14.4,8536419.609
1.7,40,3,14.5,9247787.91
1.7,40,3,14.6,13041752.18
1.7,40,3,14.7,13515997.71
1.7,40,3,14.8,8536419.609
1.7,40,3,14.9,10433401.74
1.7,40,3,15,11619015.58
1.7,40,3,15.1,12093261.11
1.7,40,3,15.2,12330383.88
1.7,40,3,15.3,12567506.65
1.7,40,3,15.4,8773542.376
1.7,40,3,15.5,12093261.11
1.7,40,3,15.6,10196278.98
1.7,40,3,15.7,12330383.88
1.7,40,3,15.8,12093261.11
1.7,40,3,15.9,13515997.71
1.7,40,3,16,9010665.143
1.7,40,3,16.1,10670524.51
1.7,40,3,16.2,11144770.04
1.7,40,3,16.3,13515997.71
1.7,40,3,16.4,13753120.48
1.7,40,3,16.5,11144770.04
1.7,40,3,16.6,9959156.21
1.7,40,3,16.7,9722033.443
1.7,40,3,16.8,13753120.48
1.7,40,3,16.9,11619015.58
1.7,40,3,17,10907647.28
1.7,40,3,17.1,9959156.21
1.7,40,3,17.2,9959156.21
1.7,40,3,17.3,9959156.21
1.7,40,3,17.4,9959156.21
1.7,40,3,17.5,10670524.51
1.7,40,3,17.6,12330383.88
1.7,40,3,17.7,8062174.075
1.7,40,3,17.8,8062174.075
1.7,40,3,17.9,10433401.74
1.7,40,3,18,11381892.81
1.7,40,3,18.1,9010665.143
1.7,40,3,18.2,9484910.676
1.7,40,3,18.3,9722033.443
1.7,40,3,18.4,9247787.91
1.7,40,3,18.5,11856138.35
1.7,40,3,18.6,11619015.58
1.7,40,3,18.7,10670524.51
1.7,40,3,18.8,11381892.81
1.7,40,3,18.9,10907647.28
1.7,40,3,19,6876560.24
1.7,40,3,19.1,9484910.676
1.7,40,3,19.2,9959156.21
1.7,40,3,19.3,6876560.24
1.7,40,3,19.4,9247787.91
1.7,40,3,19.5,11856138.35
1.7,40,3,19.6,8773542.376
1.7,40,3,19.7,12804629.41
1.7,40,3,19.8,9722033.443
1.7,40,3,19.9,9484910.676
1.7,40,3,20,9722033.443
1.7,40,3,20.1,8536419.609
1.7,40,3,20.2,9959156.21
1.7,40,3,20.3,10433401.74
1.7,40,3,20.4,9959156.21
1.7,40,3,20.5,11381892.81
1.7,40,3,20.6,10433401.74
1.7,40,3,20.7,10433401.74
1.7,40,3,20.8,9247787.91
1.7,40,3,20.9,7350805.774
1.7,40,3,21,9722033.443
1.7,40,3,21.1,8299296.842
1.7,40,3,21.2,10907647.28
1.7,40,3,21.3,8299296.842
1.7,40,3,21.4,8299296.842
1.7,40,3,21.5,11144770.04
1.7,40,3,21.6,9010665.143
1.7,40,3,21.7,7587928.541
1.7,40,3,21.8,10196278.98
1.7,40,3,21.9,7825051.308
1.7,40,3,22,9247787.91
1.7,40,3,22.1,8299296.842
1.7,40,3,22.2,9484910.676
