# Transmission tube source spectra, Geant4 physics model G4EmPenelopePhysics.
# Tungsten target on a 250 um diamond substrate; simulated for the XCal paper (Optics Express 2025).
# apex_angle_deg: anode apex angle; voltage_kV: tube voltage; target_thickness_um: tungsten thickness;
# energy_keV: bin center; photons: relative photon count per 0.1 keV bin (absolute scale not used).
apex_angle_deg,voltage_kV,target_thickness_um,energy_keV,photons
1.7,150,3,125.3,1597955.637
1.7,150,3,125.4,2663259.395
1.7,150,3,125.5,2663259.395
1.7,150,3,125.6,1597955.637
1.7,150,3,125.7,1597955.637
1.7,150,3,125.8,2663259.395
1.7,150,3,125.9,1065303.758
1.7,150,3,126,3195911.274
1.7,150,3,126.1,532651.8791
1.7,150,3,126.2,2130607.516
1.7,150,3,126.3,1597955.637
1.7,150,3,126.4,2130607.516
1.7,150,3,126.5,2130607.516
1.7,150,3,126.6,2663259.395
1.7,150,3,126.7,2663259.395
1.7,150,3,126.8,1597955.637
1.7,150,3,126.9,3195911.274
1.7,150,3,127,1597955.637
1.7,150,3,127.1,1065303.758
1.7,150,3,127.2,3728563.153
1.7,150,3,127.3,2130607.516
1.7,150,3,127.4,1597955.637
1.7,150,3,127.5,1597955.637
1.7,150,3,127.6,1597955.637
1.7,150,3,127.7,2663259.395
1.7,150,3,127.8,1065303.758
1.7,150,3,127.9,3195911.274
1.7,150,3,128,2130607.516
1.7,150,3,128.1,1597955.637
1.7,150,3,128.2,1065303.758
1.7,150,3,128.4,2663259.395
1.7,150,3,128.5,4793866.912
1.7,150,3,128.6,1065303.758
1.7,150,3,128.7,1065303.758
1.7,150,3,128.8,1065303.758
1.7,150,3,128.9,2663259.395
1.7,150,3,129,1065303.758
1.7,150,3,129.1,3728563.153
1.7,150,3,129.2,1065303.758
1.7,150,3,129.3,4261215.033
1.7,150,3,129.4,2130607.516
1.7,150,3,129.5,2130607.516
1.7,150,3,129.6,3728563.153
1.7,150,3,129.7,3728563.153
1.7,150,3,129.8,1065303.758
1.7,150,3,129.9,532651.8791
1.7,150,3,130,532651.8791
1.7,150,3,130.1,1065303.758
1.7,150,3,130.2,3195911.274
1.7,150,3,130.3,1065303.758
1.7,150,3,130.4,2663259.395
1.7,150,3,130.5,2130607.516
1.7,150,3,130.6,2663259.395
1.7,150,3,130.7,2130607.516
1.7,150,3,130.8,532651.8791
1.7,150,3,130.9,1065303.758
1.7,150,3,131,1065303.758
1.7,150,3,131.1,2130607.516
1.7,150,3,131.2,1597955.637
1.7,150,3,131.3,2130607.516
1.7,150,3,131.4,1597955.637
1.7,150,3,131.5,1065303.758
1.7,150,3,131.6,2130607.516
1.7,150,3,131.8,532651.8791
1.7,150,3,131.9,1065303.758
1.7,150,3,132,2130607.516
1.7,150,3,132.1,1597955.637
1.7,150,3,132.2,3195911.274
1.7,150,3,132.3,1597955.637
1.7,150,3,132.4,2663259.395
1.7,150,3,132.5,2663259.395
1.7,150,3,132.6,2663259.395
1.7,150,3,132.7,2130607.516
1.7,150,3,132.8,3195911.274
1.7,150,3,132.9,1597955.637
1.7,150,3,133,2130607.516
1.7,150,3,133.1,2130607.516
1.7,150,3,133.2,2130607.516
1.7,150,3,133.3,2663259.395
1.7,150,3,133.4,2130607.516
1.7,150,3,133.5,2663259.395
1.7,150,3,133.7,1597955.637
1.7,150,3,133.8,1065303.758
1.7,150,3,133.9,2130607.516
1.7,150,3,134,2663259.395
1.7,150,3,134.2,1065303.758
1.7,150,3,134.3,1597955.637
1.7,150,3,134.4,3728563.153
1.7,150,3,134.5,1065303.758
1.7,150,3,134.6,1597955.637
1.7,150,3,134.7,532651.8791
1.7,150,3,134.8,2663259.395
1.7,150,3,134.9,3728563.153
1.7,150,3,135,3728563.153
1.7,150,3,135.2,1065303.758
1.7,150,3,135.3,2130607.516
1.7,150,3,135.4,2130607.516
1.7,150,3,135.5,2130607.516
1.7,150,3,135.6,3728563.153
1.7,150,3,135.7,2130607.516
1.7,150,3,135.8,532651.8791
1.7,150,3,135.9,2130607.516
1.7,150,3,136,1597955.637
1.7,150,3,136.1,3195911.274
1.7,150,3,136.2,1065303.758
1.7,150,3,136.3,3195911.274
1.7,150,3,136.4,1065303.758
1.7,150,3,136.7,532651.8791
1.7,150,3,136.8,532651.8791
1.7,150,3,136.9,1597955.637
1.7,150,3,137.1,2130607.516
1.7,150,3,137.3,1065303.758
1.7,150,3,137.4,532651.8791
1.7,150,3,137.5,1065303.758
1.7,150,3,137.6,2130607.516
1.7,150,3,137.7,1597955.637
1.7,150,3,137.8,1597955.637
1.7,150,3,137.9,1597955.637
1.7,150,3,138,1065303.758
1.7,150,3,138.1,2130607.516
1.7,150,3,138.2,532651.8791
1.7,150,3,138.3,532651.8791
1.7,150,3,138.4,3195911.274
1.7,150,3,138.5,1065303.758
1.7,150,3,138.6,2130607.516
1.7,150,3,138.7,1065303.758
1.7,150,3,138.8,532651.8791
1.7,150,3,138.9,1065303.758
1.7,150,3,139,532651.8791
1.7,150,3,139.1,1597955.637
1.7,150,3,139.2,1065303.758
1.7,150,3,139.3,2130607.516
1.7,150,3,139.4,2130607.516
1.7,150,3,139.5,532651.8791
1.7,150,3,139.6,532651.8791
1.7,150,3,139.7,1065303.758
1.7,150,3,139.8,1597955.637
1.7,150,3,139.9,1065303.758
1.7,150,3,140.1,2130607.516
1.7,150,3,140.2,532651.8791
1.7,150,3,140.3,1065303.758
1.7,150,3,140.4,1597955.637
1.7,150,3,140.5,1597955.637
1.7,150,3,140.6,2130607.516
1.7,150,3,140.7,2130607.516
1.7,150,3,140.8,1065303.758
1.7,150,3,140.9,2130607.516
1.7,150,3,141,532651.8791
1.7,150,3,141.1,1065303.758
1.7,150,3,141.2,1065303.758
1.7,150,3,141.3,532651.8791
1.7,150,3,141.4,1065303.758
1.7,150,3,141.5,532651.8791
1.7,150,3,141.6,532651.8791
1.7,150,3,141.8,1065303.758
1.7,150,3,141.9,1065303.758
1.7,150,3,142,532651.8791
1.7,150,3,142.1,1597955.637
1.7,150,3,142.2,1065303.758
1.7,150,3,142.3,1065303.758
1.7,150,3,142.4,532651.8791
1.7,150,3,142.5,2663259.395
1.7,150,3,142.6,1065303.758
1.7,150,3,142.7,532651.8791
1.7,150,3,142.9,2130607.516
1.7,150,3,143.1,1065303.758
1.7,150,3,143.2,1065303.758
1.7,150,3,143.3,2663259.395
1.7,150,3,143.4,2663259.395
1.7,150,3,143.5,532651.8791
1.7,150,3,143.6,1065303.758
1.7,150,3,143.7,532651.8791
1.7,150,3,143.8,1065303.758
1.7,150,3,143.9,532651.8791
1.7,150,3,144.2,1065303.758
1.7,150,3,144.3,1065303.758
1.7,150,3,144.4,1597955.637
1.7,150,3,144.5,532651.8791
1.7,150,3,144.6,532651.8791
1.7,150,3,144.8,532651.8791
1.7,150,3,144.9,1597955.637
1.7,150,3,145,532651.8791
1.7,150,3,145.2,532651.8791
1.7,150,3,145.3,1065303.758
1.7,150,3,145.4,1597955.637
1.7,150,3,145.5,2130607.516
1.7,150,3,145.7,2130607.516
1.7,150,3,145.8,532651.8791
1.7,150,3,145.9,1065303.758
1.7,150,3,146,532651.8791
1.7,150,3,146.1,1597955.637
1.7,150,3,146.2,532651.8791
1.7,150,3,146.3,1065303.758
1.7,150,3,146.4,532651.8791
1.7,150,3,146.7,1597955.637
1.7,150,3,146.9,2663259.395
1.7,150,3,147.1,1065303.758
1.7,150,3,147.2,1065303.758
1.7,150,3,147.3,532651.8791
1.7,150,3,147.5,532651.8791
1.7,150,3,147.6,532651.8791
1.7,150,3,147.7,532651.8791
1.7,150,3,147.9,532651.8791
1.7,150,3,148,532651.8791
1.7,150,3,148.2,532651.8791
1.7,150,3,148.3,1065303.758
1.7,150,3,148.5,1065303.758
1.7,150,3,148.8,532651.8791
1.7,150,3,148.9,532651.8791
1.7,150,3,149.1,1065303.758
1.7,150,3,149.4,532651.8791
1.7,150,3,149.5,532651.8791
1.7,40,5,4.7,288448.861
1.7,40,5,5.2,576897.7221
1.7,40,5,5.3,576897.7221
1.7,40,5,5.4,288448.861
1.7,40,5,5.5,576897.7221
1.7,40,5,5.6,1442244.305
1.7,40,5,5.8,576897.7221
1.7,40,5,5.9,576897.7221
1.7,40,5,6,2884488.61
1.7,40,5,6.1,1153795.444
1.7,40,5,6.2,865346.5831
1.7,40,5,6.3,2019142.027
1.7,40,5,6.4,1153795.444
1.7,40,5,6.5,3172937.471
1.7,40,5,6.6,2307590.888
1.7,40,5,6.7,2596039.749
1.7,40,5,6.8,3461386.332
1.7,40,5,6.9,3749835.193
1.7,40,5,7,3461386.332
1.7,40,5,7.1,4326732.915
1.7,40,5,7.2,4038284.054
1.7,40,5,7.3,6634323.804
1.7,40,5,7.4,14422443.05
1.7,40,5,7.5,4038284.054
1.7,40,5,7.6,5480528.36
1.7,40,5,7.7,6057426.082
1.7,40,5,7.8,9230363.553
1.7,40,5,7.9,8653465.831
1.7,40,5,8,8076568.109
1.7,40,5,8.1,8076568.109
1.7,40,5,8.2,9807261.275
1.7,40,5,8.3,47017164.35
1.7,40,5,8.4,316716849.4
1.7,40,5,8.5,8941914.692
1.7,40,5,8.6,8653465.831
1.7,40,5,8.7,12114852.16
1.7,40,5,8.8,14710891.91
1.7,40,5,8.9,11537954.44
1.7,40,5,9,12114852.16
1.7,40,5,9.1,10961056.72
1.7,40,5,9.2,14999340.77
1.7,40,5,9.3,14133994.19
1.7,40,5,9.4,9807261.275
1.7,40,5,9.5,23364357.74
1.7,40,5,9.6,19037624.83
1.7,40,5,9.7,230759088.8
1.7,40,5,9.8,29998681.55
1.7,40,5,9.9,27979539.52
1.7,40,5,10,117975584.2
1.7,40,5,10.1,12691749.89
1.7,40,5,10.2,16441585.08
1.7,40,5,10.3,3172937.471
1.7,40,5,10.4,7211221.526
1.7,40,5,10.5,3461386.332
1.7,40,5,10.6,4038284.054
1.7,40,5,10.7,6634323.804
1.7,40,5,10.8,7499670.387
1.7,40,5,10.9,6057426.082
1.7,40,5,11,5768977.221
1.7,40,5,11.1,5192079.498
1.7,40,5,11.2,4326732.915
1.7,40,5,11.3,32306272.44
1.7,40,5,11.4,5480528.36
1.7,40,5,11.5,6922772.665
1.7,40,5,11.6,8076568.109
1.7,40,5,11.7,4038284.054
1.7,40,5,11.8,2596039.749
1.7,40,5,11.9,2307590.888
1.7,40,5,12,5480528.36
1.7,40,5,12.1,3172937.471
1.7,40,5,12.2,2884488.61
1.7,40,5,12.3,2307590.888
1.7,40,5,12.4,2307590.888
1.7,40,5,12.5,5768977.221
1.7,40,5,12.6,4038284.054
1.7,40,5,12.7,2596039.749
1.7,40,5,12.8,4903630.637
1.7,40,5,12.9,5480528.36
1.7,40,5,13,3172937.471
1.7,40,5,13.1,4326732.915
1.7,40,5,13.2,3461386.332
1.7,40,5,13.3,5768977.221
1.7,40,5,13.4,5192079.498
1.7,40,5,13.5,3749835.193
1.7,40,5,13.6,4615181.776
1.7,40,5,13.7,4326732.915
1.7,40,5,13.8,2884488.61
1.7,40,5,13.9,5192079.498
1.7,40,5,14,7211221.526
1.7,40,5,14.1,6345874.943
1.7,40,5,14.2,6345874.943
1.7,40,5,14.3,5192079.498
1.7,40,5,14.4,7499670.387
1.7,40,5,14.5,6345874.943
1.7,40,5,14.6,4038284.054
1.7,40,5,14.7,5192079.498
1.7,40,5,14.8,6634323.804
1.7,40,5,14.9,5768977.221
1.7,40,5,15,7499670.387
1.7,40,5,15.1,4326732.915
1.7,40,5,15.2,7211221.526
1.7,40,5,15.3,6922772.665
1.7,40,5,15.4,7499670.387
1.7,40,5,15.5,5192079.498
1.7,40,5,15.6,8941914.692
1.7,40,5,15.7,5480528.36
1.7,40,5,15.8,5768977.221
1.7,40,5,15.9,6057426.082
1.7,40,5,16,6922772.665
1.7,40,5,16.1,6345874.943
1.7,40,5,16.2,8941914.692
1.7,40,5,16.3,8365016.97
1.7,40,5,16.4,6345874.943
1.7,40,5,16.5,7211221.526
1.7,40,5,16.6,8076568.109
1.7,40,5,16.7,4903630.637
1.7,40,5,16.8,6634323.804
1.7,40,5,16.9,5768977.221
1.7,40,5,17,5480528.36
1.7,40,5,17.1,8365016.97
1.7,40,5,17.2,4615181.776
1.7,40,5,17.3,6345874.943
1.7,40,5,17.4,6922772.665
1.7,40,5,17.5,9807261.275
1.7,40,5,17.6,6345874.943
1.7,40,5,17.7,8365016.97
1.7,40,5,17.8,6345874.943
1.7,40,5,17.9,7211221.526
1.7,40,5,18,3461386.332
1.7,40,5,18.1,5480528.36
1.7,40,5,18.2,8076568.109
1.7,40,5,18.3,8365016.97
1.7,40,5,18.4,8941914.692
1.7,40,5,18.5,5480528.36
1.7,40,5,18.6,7788119.248
1.7,40,5,18.7,8365016.97
1.7,40,5,18.8,8365016.97
1.7,40,5,18.9,6057426.082
1.7,40,5,19,7499670.387
1.7,40,5,19.1,6634323.804
1.7,40,5,19.2,8365016.97
1.7,40,5,19.3,5768977.221
1.7,40,5,19.4,4903630.637
1.7,40,5,19.5,7211221.526
1.7,40,5,19.6,9518812.414
1.7,40,5,19.7,5480528.36
1.7,40,5,19.8,6057426.082
1.7,40,5,19.9,5192079.498
1.7,40,5,20,6634323.804
1.7,40,5,20.1,6922772.665
1.7,40,5,20.2,7211221.526
1.7,40,5,20.3,7499670.387
1.7,40,5,20.4,6922772.665
1.7,40,5,20.5,7211221.526
1.7,40,5,20.6,8076568.109
1.7,40,5,20.7,6922772.665
1.7,40,5,20.8,5768977.221
1.7,40,5,20.9,8653465.831
1.7,40,5,21,6922772.665
1.7,40,5,21.1,7788119.248
1.7,40,5,21.2,11826403.3
1.7,40,5,21.3,7211221.526
1.7,40,5,21.4,8365016.97
1.7,40,5,21.5,6345874.943
1.7,40,5,21.6,5768977.221
1.7,40,5,21.7,7788119.248
1.7,40,5,21.8,3749835.193
1.7,40,5,21.9,9230363.553
1.7,40,5,22,7499670.387
1.7,40,5,22.1,6057426.082
1.7,40,5,22.2,8365016.97
1.7,40,5,22.3,6345874.943
1.7,40,5,22.4,3461386.332
1.7,40,5,22.5,8365016.97
1.7,40,5,22.6,5768977.221
1.7,40,5,22.7,6634323.804
1.7,40,5,22.8,4615181.776
1.7,40,5,22.9,6634323.804
1.7,40,5,23,5480528.36
1.7,40,5,23.1,4615181.776
1.7,40,5,23.2,6634323.804
1.7,40,5,23.3,5480528.36
1.7,40,5,23.4,9518812.414
1.7,40,5,23.5,3172937.471
1.7,40,5,23.6,5480528.36
1.7,40,5,23.7,8076568.109
1.7,40,5,23.8,9230363.553
1.7,40,5,23.9,6922772.665
1.7,40,5,24,7211221.526
1.7,40,5,24.1,8076568.109
1.7,40,5,24.2,5480528.36
1.7,40,5,24.3,4038284.054
1.7,40,5,24.4,6922772.665
1.7,40,5,24.5,7788119.248
1.7,40,5,24.6,4615181.776
1.7,40,5,24.7,8365016.97
1.7,40,5,24.8,6345874.943
1.7,40,5,24.9,8653465.831
1.7,40,5,25,5192079.498
1.7,40,5,25.1,4615181.776
1.7,40,5,25.2,7499670.387
1.7,40,5,25.3,6634323.804
1.7,40,5,25.4,4038284.054
1.7,40,5,25.5,7499670.387
1.7,40,5,25.6,8653465.831
1.7,40,5,25.7,4615181.776
1.7,40,5,25.8,6057426.082
1.7,40,5,25.9,7499670.387
1.7,40,5,26,8076568.109
1.7,40,5,26.1,5768977.221
1.7,40,5,26.2,4903630.637
1.7,40,5,26.3,4615181.776
1.7,40,5,26.4,8653465.831
1.7,40,5,26.5,5768977.221
1.7,40,5,26.6,4038284.054
1.7,40,5,26.7,7499670.387
1.7,40,5,26.8,2596039.749
1.7,40,5,26.9,4903630.637
1.7,40,5,27,4326732.915
1.7,40,5,27.1,7211221.526
1.7,40,5,27.2,6057426.082
1.7,40,5,27.3,4326732.915
1.7,40,5,27.4,6634323.804
1.7,40,5,27.5,5768977.221
1.7,40,5,27.6,4038284.054
1.7,40,5,27.7,4903630.637
1.7,40,5,27.8,4326732.915
1.7,40,5,27.9,4903630.637
1.7,40,5,28,3172937.471
1.7,40,5,28.1,6057426.082
1.7,40,5,28.2,5768977.221
1.7,40,5,28.3,2019142.027
1.7,40,5,28.4,6345874.943
1.7,40,5,28.5,7499670.387
1.7,40,5,28.6,4326732.915
1.7,40,5,28.7,3749835.193
1.7,40,5,28.8,3749835.193
1.7,40,5,28.9,3461386.332
1.7,40,5,29,3461386.332
1.7,40,5,29.1,4038284.054
1.7,40,5,29.2,2884488.61
1.7,40,5,29.3,5768977.221
1.7,40,5,29.4,4615181.776
1.7,40,5,29.5,5192079.498
1.7,40,5,29.6,3461386.332
1.7,40,5,29.7,5768977.221
1.7,40,5,29.8,3461386.332
1.7,40,5,29.9,5768977.221
1.7,40,5,30,5768977.221
1.7,40,5,30.1,3749835.193
1.7,40,5,30.2,2307590.888
1.7,40,5,30.3,4615181.776
1.7,40,5,30.4,5480528.36
1.7,40,5,30.5,4326732.915
1.7,40,5,30.6,4038284.054
1.7,40,5,30.7,3749835.193
1.7,40,5,30.8,2596039.749
1.7,40,5,30.9,2884488.61
1.7,40,5,31,2884488.61
1.7,40,5,31.1,3461386.332
1.7,40,5,31.2,4615181.776
1.7,40,5,31.3,5192079.498
1.7,40,5,31.4,1442244.305
1.7,40,5,31.5,3172937.471
1.7,40,5,31.6,4038284.054
1.7,40,5,31.7,2884488.61
1.7,40,5,31.8,2307590.888
1.7,40,5,31.9,3461386.332
1.7,40,5,32,4326732.915
1.7,40,5,32.1,4615181.776
1.7,40,5,32.2,2596039.749
1.7,40,5,32.3,2596039.749
1.7,40,5,32.4,2019142.027
1.7,40,5,32.5,2307590.888
1.7,40,5,32.6,1730693.166
1.7,40,5,32.7,2596039.749
1.7,40,5,32.8,4038284.054
1.7,40,5,32.9,4326732.915
1.7,40,5,33,2884488.61
1.7,40,5,33.1,3749835.193
1.7,40,5,33.2,1730693.166
1.7,40,5,33.3,4038284.054
1.7,40,5,33.4,2884488.61
1.7,40,5,33.5,2884488.61
1.7,40,5,33.6,2596039.749
1.7,40,5,33.7,2884488.61
1.7,40,5,33.8,2596039.749
1.7,40,5,33.9,1442244.305
1.7,40,5,34,2019142.027
1.7,40,5,34.1,3749835.193
1.7,40,5,34.2,2019142.027
1.7,40,5,34.3,4903630.637
1.7,40,5,34.4,2307590.888
1.7,40,5,34.5,2596039.749
1.7,40,5,34.6,865346.5831
1.7,40,5,34.7,3749835.193
1.7,40,5,34.8,2019142.027
1.7,40,5,34.9,1442244.305
1.7,40,5,35,2596039.749
1.7,40,5,35.1,2884488.61
1.7,40,5,35.2,1153795.444
1.7,40,5,35.3,1730693.166
1.7,40,5,35.4,3461386.332
1.7,40,5,35.5,1730693.166
1.7,40,5,35.6,4038284.054
1.7,40,5,35.7,576897.7221
1.7,40,5,35.8,2307590.888
1.7,40,5,35.9,2019142.027
1.7,40,5,36,1442244.305
1.7,40,5,36.1,1442244.305
1.7,40,5,36.2,288448.861
1.7,40,5,36.3,1442244.305
1.7,40,5,36.4,1730693.166
1.7,40,5,36.5,1442244.305
1.7,40,5,36.6,2307590.888
1.7,40,5,36.7,2307590.888
1.7,40,5,36.8,1153795.444
1.7,40,5,36.9,865346.5831
1.7,40,5,37,2307590.888
1.7,40,5,37.1,576897.7221
1.7,40,5,37.2,1442244.305
1.7,40,5,37.3,3461386.332
1.7,40,5,37.4,1442244.305
1.7,40,5,37.5,2019142.027
1.7,40,5,37.6,576897.7221
1.7,40,5,37.7,576897.7221
1.7,40,5,37.8,576897.7221
1.7,40,5,37.9,576897.7221
1.7,40,5,38,1730693.166
1.7,40,5,38.1,288448.861
1.7,40,5,38.2,1153795.444
1.7,40,5,38.3,865346.5831
1.7,40,5,38.4,1442244.305
1.7,40,5,38.5,576897.7221
1.7,40,5,38.6,2019142.027
1.7,40,5,38.7,288448.861
1.7,40,5,38.8,576897.7221
1.7,40,5,38.9,1153795.444
1.7,40,5,39,288448.861
1.7,40,5,39.1,1153795.444
1.7,40,5,39.2,576897.7221
1.7,40,5,39.3,576897.7221
1.7,40,5,39.4,288448.861
1.7,40,5,39.5,576897.7221
1.7,40,5,39.6,576897.7221
1.7,40,5,39.7,288448.861
1.7,40,5,39.8,288448.861
1.7,80,5,4.3,941689.6323
1.7,80,5,4.4,941689.6323
1.7,80,5,4.5,2354224.081
1.7,80,5,4.6,470844.8162
1.7,80,5,4.7,1412534.449
1.7,80,5,4.8,941689.6323
1.7,80,5,4.9,941689.6323
1.7,80,5,5,470844.8162
1.7,80,5,5.1,1883379.265
1.7,80,5,5.2,1412534.449
1.7,80,5,5.3,2825068.897
1.7,80,5,5.4,4708448.162
1.7,80,5,5.5,2354224.081
1.7,80,5,5.6,2825068.897
1.7,80,5,5.7,3295913.713
1.7,80,5,5.8,7533517.059
1.7,80,5,5.9,8946051.507
1.7,80,5,6,7062672.243
1.7,80,5,6.1,8475206.691
1.7,80,5,6.2,8946051.507
1.7,80,5,6.3,7062672.243
1.7,80,5,6.4,7062672.243
1.7,80,5,6.5,10829430.77
1.7,80,5,6.6,12712810.04
1.7,80,5,6.7,11300275.59
1.7,80,5,6.8,18362947.83
1.7,80,5,6.9,17421258.2
1.7,80,5,7,12241965.22
1.7,80,5,7.1,17892103.01
1.7,80,5,7.2,13654499.67
1.7,80,5,7.3,26838154.52
1.7,80,5,7.4,77689394.67
1.7,80,5,7.5,24954775.26
1.7,80,5,7.6,20246327.1
1.7,80,5,7.7,17421258.2
1.7,80,5,7.8,27779844.15
1.7,80,5,7.9,29192378.6
1.7,80,5,8,19775482.28
1.7,80,5,8.1,30604913.05
1.7,80,5,8.2,26367309.71
1.7,80,5,8.3,201992426.1
1.7,80,5,8.4,1588630410
1.7,80,5,8.5,27779844.15
1.7,80,5,8.6,30604913.05
1.7,80,5,8.7,32488292.32
1.7,80,5,8.8,48497016.07
1.7,80,5,8.9,32488292.32
1.7,80,5,9,39080119.74
1.7,80,5,9.1,36725895.66
1.7,80,5,9.2,44730257.54
1.7,80,5,9.3,31546602.68
1.7,80,5,9.4,34842516.4
1.7,80,5,9.5,107823462.9
1.7,80,5,9.6,63093205.37
1.7,80,5,9.7,1010903820
1.7,80,5,9.8,125715565.9
1.7,80,5,9.9,97464876.95
1.7,80,5,10,470373971.4
1.7,80,5,10.1,47555326.43
1.7,80,5,10.2,53205464.23
1.7,80,5,10.3,14125344.49
1.7,80,5,10.4,16479568.57
1.7,80,5,10.5,16479568.57
1.7,80,5,10.6,14596189.3
1.7,80,5,10.7,12712810.04
1.7,80,5,10.8,16950413.38
1.7,80,5,10.9,18362947.83
1.7,80,5,11,18833792.65
1.7,80,5,11.1,13183654.85
1.7,80,5,11.2,16950413.38
1.7,80,5,11.3,145020203.4
1.7,80,5,11.4,21658861.54
1.7,80,5,11.5,22600551.18
1.7,80,5,11.6,32488292.32
1.7,80,5,11.7,32488292.32
1.7,80,5,11.8,14596189.3
1.7,80,5,11.9,12712810.04
1.7,80,5,12,20717171.91
1.7,80,5,12.1,13183654.85
1.7,80,5,12.2,16479568.57
1.7,80,5,12.3,15537878.93
1.7,80,5,12.4,11771120.4
1.7,80,5,12.5,15537878.93
1.7,80,5,12.6,16008723.75
1.7,80,5,12.7,14125344.49
1.7,80,5,12.8,17892103.01
1.7,80,5,12.9,14125344.49
1.7,80,5,13,15537878.93
1.7,80,5,13.1,17421258.2
1.7,80,5,13.2,14125344.49
1.7,80,5,13.3,16950413.38
1.7,80,5,13.4,13183654.85
1.7,80,5,13.5,15537878.93
1.7,80,5,13.6,20246327.1
1.7,80,5,13.7,18833792.65
1.7,80,5,13.8,19775482.28
1.7,80,5,13.9,17892103.01
1.7,80,5,14,20717171.91
1.7,80,5,14.1,20717171.91
1.7,80,5,14.2,20717171.91
1.7,80,5,14.3,20717171.91
1.7,80,5,14.4,20246327.1
1.7,80,5,14.5,24013085.62
1.7,80,5,14.6,19775482.28
1.7,80,5,14.7,16008723.75
1.7,80,5,14.8,20717171.91
1.7,80,5,14.9,13183654.85
1.7,80,5,15,22129706.36
1.7,80,5,15.1,16950413.38
1.7,80,5,15.2,24013085.62
1.7,80,5,15.3,23071395.99
1.7,80,5,15.4,20717171.91
1.7,80,5,15.5,16479568.57
1.7,80,5,15.6,22129706.36
1.7,80,5,15.7,23071395.99
1.7,80,5,15.8,18362947.83
1.7,80,5,15.9,21188016.73
1.7,80,5,16,27779844.15
1.7,80,5,16.1,24954775.26
1.7,80,5,16.2,21658861.54
1.7,80,5,16.3,16950413.38
1.7,80,5,16.4,22129706.36
1.7,80,5,16.5,18833792.65
1.7,80,5,16.6,18833792.65
1.7,80,5,16.7,27779844.15
1.7,80,5,16.8,24483930.44
1.7,80,5,16.9,25896464.89
1.7,80,5,17,19775482.28
1.7,80,5,17.1,22600551.18
1.7,80,5,17.2,25425620.07
1.7,80,5,17.3,18362947.83
1.7,80,5,17.4,19304637.46
1.7,80,5,17.5,32017447.5
1.7,80,5,17.6,25896464.89
1.7,80,5,17.7,26367309.71
1.7,80,5,17.8,29192378.6
1.7,80,5,17.9,23542240.81
1.7,80,5,18,22600551.18
1.7,80,5,18.1,20717171.91
1.7,80,5,18.2,24013085.62
1.7,80,5,18.3,22129706.36
1.7,80,5,18.4,26367309.71
1.7,80,5,18.5,18362947.83
1.7,80,5,18.6,24483930.44
1.7,80,5,18.7,22129706.36
1.7,80,5,18.8,24013085.62
1.7,80,5,18.9,19775482.28
1.7,80,5,19,24483930.44
1.7,80,5,19.1,28250688.97
1.7,80,5,19.2,22600551.18
1.7,80,5,19.3,21658861.54
1.7,80,5,19.4,25896464.89
1.7,80,5,19.5,26367309.71
1.7,80,5,19.6,24483930.44
1.7,80,5,19.7,28250688.97
1.7,80,5,19.8,19775482.28
1.7,80,5,19.9,23071395.99
1.7,80,5,20,23542240.81
1.7,80,5,20.1,27779844.15
1.7,80,5,20.2,30134068.24
1.7,80,5,20.3,17892103.01
1.7,80,5,20.4,22129706.36
1.7,80,5,20.5,22129706.36
1.7,80,5,20.6,25896464.89
1.7,80,5,20.7,29192378.6
1.7,80,5,20.8,18362947.83
1.7,80,5,20.9,22129706.36
1.7,80,5,21,18833792.65
1.7,80,5,21.1,25896464.89
1.7,80,5,21.2,21188016.73
1.7,80,5,21.3,22129706.36
1.7,80,5,21.4,22600551.18
1.7,80,5,21.5,20717171.91
1.7,80,5,21.6,16950413.38
1.7,80,5,21.7,24483930.44
1.7,80,5,21.8,21658861.54
1.7,80,5,21.9,26838154.52
1.7,80,5,22,22129706.36
1.7,80,5,22.1,17421258.2
1.7,80,5,22.2,20717171.91
1.7,80,5,22.3,25425620.07
1.7,80,5,22.4,24483930.44
1.7,80,5,22.5,22129706.36
1.7,80,5,22.6,20246327.1
1.7,80,5,22.7,21658861.54
1.7,80,5,22.8,15067034.12
1.7,80,5,22.9,19304637.46
1.7,80,5,23,19304637.46
1.7,80,5,23.1,23071395.99
1.7,80,5,23.2,18833792.65
1.7,80,5,23.3,21658861.54
1.7,80,5,23.4,14125344.49
1.7,80,5,23.5,26838154.52
1.7,80,5,23.6,17421258.2
1.7,80,5,23.7,21658861.54
1.7,80,5,23.8,21658861.54
1.7,80,5,23.9,25425620.07
1.7,80,5,24,19304637.46
1.7,80,5,24.1,19304637.46
1.7,80,5,24.2,21658861.54
1.7,80,5,24.3,23071395.99
1.7,80,5,24.4,19775482.28
1.7,80,5,24.5,19775482.28
1.7,80,5,24.6,16950413.38
1.7,80,5,24.7,17892103.01
1.7,80,5,24.8,27308999.34
1.7,80,5,24.9,21188016.73
1.7,80,5,25,16479568.57
1.7,80,5,25.1,17421258.2
1.7,80,5,25.2,23542240.81
1.7,80,5,25.3,21658861.54
1.7,80,5,25.4,18833792.65
1.7,80,5,25.5,20717171.91
1.7,80,5,25.6,19775482.28
1.7,80,5,25.7,16479568.57
1.7,80,5,25.8,17421258.2
